Order_ID,Order_Date,Order_Time,Day_of_Week,Week_Number,Month,Month_Num,Quarter,Year,Customer_ID,Product_ID,Product_Name,Category,Sub_Category,Brand,Quantity,Unit_Price_INR,Gross_Amount_INR,Discount_Pct,Discount_Amount_INR,Coupon_Code,Net_Amount_INR,GST_Pct,GST_Amount_INR,Final_Amount_INR,Payment_Method,Order_Status,Order_Channel,Shipping_Days,Delivery_Date,Is_Repeat_Customer
SN2306937,2023-12-04,07:54,Monday,49,December,12,Q4,2023,CUST10068,PRD1066,Mamaearth Onion Hair Oil 150ml,Beauty,Haircare,Mamaearth,2,449,898,15,134.7,,763.3,12,81.78,763.3,Cash on Delivery,Out for Delivery,Mobile App,3,,Yes
SN2306938,2023-12-05,16:18,Tuesday,49,December,12,Q4,2023,CUST10654,PRD1078,Adidas Aeroready Training Tights,Sports,Sportswear,Adidas,1,2799,2799,10,279.9,,2519.1,12,269.9,2519.1,EMI,Delivered,Website,1,2023-12-06,No
SN2306939,2023-12-05,00:10,Tuesday,49,December,12,Q4,2023,CUST10126,PRD1074,Cosco Treadmill CTM-101,Sports,Fitness Equipment,Cosco,3,29999,89997,15,13499.55,,76497.45,28,16733.82,76497.45,Net Banking,Cancelled,Website,0,,Yes
SN2306940,2023-12-05,18:36,Tuesday,49,December,12,Q4,2023,CUST10616,PRD1033,W Ethnic Wear Kurta Set,Fashion,Women's Clothing,W,2,2299,4598,20,919.6,FESTIVE20,3678.4,12,394.11,3678.4,Debit Card,Returned,Mobile App,4,2023-12-09,Yes
SN2306941,2023-12-05,20:07,Tuesday,49,December,12,Q4,2023,CUST10486,PRD1003,OnePlus Nord CE 3 Lite,Electronics,Smartphones,OnePlus,1,19999,19999,15,2999.85,,16999.15,28,3718.56,16999.15,Cash on Delivery,Cancelled,Social Commerce,0,,No
SN2306942,2023-12-05,07:20,Tuesday,49,December,12,Q4,2023,CUST10561,PRD1040,Bata Men's Formal Derby Shoes,Fashion,Footwear,Bata,2,2799,5598,10,559.8,,5038.2,12,539.81,5038.2,Debit Card,Delivered,Website,4,2023-12-09,No
SN2306943,2023-12-05,12:52,Tuesday,49,December,12,Q4,2023,CUST10752,PRD1070,Maybelline Fit Me Matte Foundation,Beauty,Makeup,Maybelline,1,699,699,5,34.95,,664.05,18,101.3,664.05,UPI,Returned,Mobile App,2,2023-12-07,No
SN2306944,2023-12-05,21:49,Tuesday,49,December,12,Q4,2023,CUST10788,PRD1084,Deep Work – Cal Newport,Books,Non-Fiction,HarperCollins,1,599,599,10,59.9,,539.1,18,82.24,539.1,UPI,Delivered,Mobile App,2,2023-12-07,Yes
SN2306945,2023-12-05,02:33,Tuesday,49,December,12,Q4,2023,CUST10298,PRD1018,boAt Airdopes 141 TWS,Electronics,Earphones,boAt,1,1299,1299,10,129.9,,1169.1,28,255.74,1169.1,EMI,Delivered,Mobile App,5,2023-12-10,Yes
SN2306946,2023-12-05,02:36,Tuesday,49,December,12,Q4,2023,CUST10145,PRD1068,TRESemmé Keratin Smooth Shampoo 580ml,Beauty,Haircare,TRESemmé,1,699,699,5,34.95,,664.05,18,101.3,664.05,Debit Card,Cancelled,Website,0,,No
SN2306947,2023-12-05,17:52,Tuesday,49,December,12,Q4,2023,CUST10652,PRD1004,Redmi Note 13 Pro 5G,Electronics,Smartphones,Redmi,1,26999,26999,5,1349.95,,25649.05,18,3912.57,25649.05,Credit Card,Delivered,Website,6,2023-12-11,No
SN2306948,2023-12-05,11:46,Tuesday,49,December,12,Q4,2023,CUST10182,PRD1027,Allen Solly Formal Shirt,Fashion,Men's Clothing,Allen Solly,1,1799,1799,20,359.8,FESTIVE20,1439.2,5,68.53,1439.2,EMI,Cancelled,Mobile App,0,,Yes
SN2306949,2023-12-05,14:43,Tuesday,49,December,12,Q4,2023,CUST10510,PRD1034,Aurelia Embroidered Salwar Suit,Fashion,Women's Clothing,Aurelia,1,2899,2899,15,434.85,,2464.15,12,264.02,2464.15,UPI,Delivered,Mobile App,1,2023-12-06,Yes
SN2306950,2023-12-05,02:26,Tuesday,49,December,12,Q4,2023,CUST10038,PRD1028,Van Heusen Slim Fit Chinos,Fashion,Men's Clothing,Van Heusen,3,2499,7497,5,374.85,,7122.15,5,339.15,7122.15,Debit Card,Delivered,Website,2,2023-12-07,No
SN2306951,2023-12-05,03:04,Tuesday,49,December,12,Q4,2023,CUST10752,PRD1057,Craftter Wooden Wall Clock,Home & Kitchen,Decor,Craftter,1,1299,1299,30,389.7,DIWALI30,909.3,5,43.3,909.3,UPI,Delivered,Mobile App,5,2023-12-10,Yes
SN2306952,2023-12-05,16:40,Tuesday,49,December,12,Q4,2023,CUST10634,PRD1082,The Alchemist – Paulo Coelho,Books,Fiction,HarperCollins,1,350,350,25,87.5,FESTIVE20,262.5,18,40.04,262.5,Cash on Delivery,Out for Delivery,Website,3,,Yes
SN2306953,2023-12-05,02:11,Tuesday,49,December,12,Q4,2023,CUST10435,PRD1057,Craftter Wooden Wall Clock,Home & Kitchen,Decor,Craftter,1,1299,1299,0,0,,1299,5,61.86,1299,UPI,Delivered,Mobile App,2,2023-12-07,No
SN2306954,2023-12-05,12:34,Tuesday,49,December,12,Q4,2023,CUST10659,PRD1001,Samsung Galaxy A54 5G,Electronics,Smartphones,Samsung,1,28999,28999,15,4349.85,,24649.15,12,2640.98,24649.15,Cash on Delivery,Cancelled,Social Commerce,0,,Yes
SN2306955,2023-12-05,04:21,Tuesday,49,December,12,Q4,2023,CUST10568,PRD1068,TRESemmé Keratin Smooth Shampoo 580ml,Beauty,Haircare,TRESemmé,1,699,699,5,34.95,,664.05,18,101.3,664.05,UPI,Delivered,Mobile App,2,2023-12-07,No
SN2306956,2023-12-05,22:05,Tuesday,49,December,12,Q4,2023,CUST10053,PRD1039,Adidas Ultraboost 22 Shoes,Fashion,Footwear,Adidas,1,13999,13999,0,0,,13999,12,1499.89,13999,Cash on Delivery,Delivered,Mobile App,1,2023-12-06,No
SN2306957,2023-12-05,23:34,Tuesday,49,December,12,Q4,2023,CUST10506,PRD1005,Vivo V29 Pro 5G,Electronics,Smartphones,Vivo,1,36999,36999,5,1849.95,,35149.05,12,3765.97,35149.05,Cash on Delivery,Delivered,Social Commerce,6,2023-12-11,Yes
SN2306958,2023-12-05,16:11,Tuesday,49,December,12,Q4,2023,CUST10442,PRD1029,Peter England Casual Polo T-Shirt,Fashion,Men's Clothing,Peter England,2,1299,2598,0,0,,2598,5,123.71,2598,UPI,Delivered,Website,3,2023-12-08,No
SN2306959,2023-12-06,06:43,Wednesday,49,December,12,Q4,2023,CUST10578,PRD1072,Fogg Scent Xpressio EDP 100ml,Beauty,Fragrances,Fogg,1,799,799,15,119.85,,679.15,12,72.77,679.15,UPI,Delivered,Mobile App,3,2023-12-09,Yes
SN2306960,2023-12-06,12:32,Wednesday,49,December,12,Q4,2023,CUST10357,PRD1044,Wildcraft 35L Hiking Backpack,Fashion,Bags,Wildcraft,1,2499,2499,0,0,,2499,5,119,2499,Wallet,Delivered,Mobile App,1,2023-12-07,No
SN2306961,2023-12-06,20:45,Wednesday,49,December,12,Q4,2023,CUST10270,PRD1069,Lakme Absolute Mousse Foundation,Beauty,Makeup,Lakme,1,799,799,10,79.9,,719.1,18,109.69,719.1,Credit Card,Delivered,Mobile App,1,2023-12-07,Yes
SN2306962,2023-12-06,14:49,Wednesday,49,December,12,Q4,2023,CUST10587,PRD1087,Amar Chitra Katha Mahabharata Box Set,Books,Comics,Amar Chitra Katha,1,1299,1299,5,64.95,,1234.05,12,132.22,1234.05,UPI,Delivered,Mobile App,1,2023-12-07,Yes
SN2306963,2023-12-06,15:15,Wednesday,49,December,12,Q4,2023,CUST10546,PRD1036,H&M Ribbed Jersey Dress,Fashion,Women's Clothing,H&M,2,1799,3598,15,539.7,,3058.3,28,669,3058.3,EMI,Delivered,Mobile App,5,2023-12-11,Yes
SN2306964,2023-12-06,06:56,Wednesday,49,December,12,Q4,2023,CUST10329,PRD1045,American Tourister Trolley Bag 68cm,Fashion,Bags,American Tourister,1,6999,6999,5,349.95,,6649.05,12,712.4,6649.05,EMI,Delivered,Website,1,2023-12-07,No
SN2306965,2023-12-06,11:43,Wednesday,49,December,12,Q4,2023,CUST10465,PRD1022,Samsung Galaxy Watch 6,Electronics,Smartwatches,Samsung,1,29999,29999,5,1499.95,,28499.05,12,3053.47,28499.05,Debit Card,Returned,Website,4,2023-12-10,Yes
SN2306966,2023-12-06,22:39,Wednesday,49,December,12,Q4,2023,CUST10604,PRD1069,Lakme Absolute Mousse Foundation,Beauty,Makeup,Lakme,1,799,799,0,0,,799,18,121.88,799,Credit Card,Returned,Website,3,2023-12-09,Yes
SN2306967,2023-12-06,19:55,Wednesday,49,December,12,Q4,2023,CUST10718,PRD1078,Adidas Aeroready Training Tights,Sports,Sportswear,Adidas,1,2799,2799,0,0,,2799,12,299.89,2799,EMI,Delivered,Mobile App,4,2023-12-10,Yes
SN2306968,2023-12-06,20:00,Wednesday,49,December,12,Q4,2023,CUST10579,PRD1008,Dell Inspiron 15 Core i7,Electronics,Laptops,Dell,1,74999,74999,0,0,,74999,28,16406.03,74999,UPI,Out for Delivery,Social Commerce,4,,No
SN2306969,2023-12-06,01:37,Wednesday,49,December,12,Q4,2023,CUST10200,PRD1050,Havells Fresco 800W OTG 19L,Home & Kitchen,Kitchen Appliances,Havells,1,4999,4999,0,0,,4999,18,762.56,4999,UPI,Delivered,Mobile App,1,2023-12-07,No
SN2306970,2023-12-06,05:12,Wednesday,49,December,12,Q4,2023,CUST10403,PRD1017,JBL Tune 760NC Headphone,Electronics,Earphones,JBL,2,7999,15998,20,3199.6,FESTIVE20,12798.4,12,1371.26,12798.4,EMI,Delivered,Social Commerce,5,2023-12-11,No
SN2306971,2023-12-06,02:34,Wednesday,49,December,12,Q4,2023,CUST10237,PRD1082,The Alchemist – Paulo Coelho,Books,Fiction,HarperCollins,1,350,350,20,70,DIWALI30,280,18,42.71,280,Net Banking,Delivered,Website,5,2023-12-11,Yes
SN2306972,2023-12-06,18:07,Wednesday,49,December,12,Q4,2023,CUST10172,PRD1009,Lenovo IdeaPad Slim 3 15,Electronics,Laptops,Lenovo,3,49999,149997,0,0,,149997,12,16071.11,149997,Cash on Delivery,Delivered,Website,5,2023-12-11,Yes
SN2306973,2023-12-06,01:42,Wednesday,49,December,12,Q4,2023,CUST10426,PRD1067,Indulekha Bringha Hair Oil 100ml,Beauty,Haircare,Indulekha,1,599,599,30,179.7,NEWUSER25,419.3,5,19.97,419.3,UPI,Delivered,Website,2,2023-12-08,No
SN2306974,2023-12-06,15:49,Wednesday,49,December,12,Q4,2023,CUST10146,PRD1048,Philips HL7756 750W Mixer,Home & Kitchen,Kitchen Appliances,Philips,1,3499,3499,0,0,,3499,5,166.62,3499,UPI,Delivered,Mobile App,5,2023-12-11,Yes
SN2306975,2023-12-06,04:45,Wednesday,49,December,12,Q4,2023,CUST10742,PRD1010,Asus VivoBook 16X OLED,Electronics,Laptops,Asus,1,64999,64999,0,0,,64999,18,9915.1,64999,Debit Card,Delivered,Mobile App,7,2023-12-13,Yes
SN2306976,2023-12-06,01:50,Wednesday,49,December,12,Q4,2023,CUST10371,PRD1083,Ikigai – Francesc Miralles,Books,Non-Fiction,Penguin,2,399,798,10,79.8,,718.2,28,157.11,718.2,Credit Card,Delivered,Website,1,2023-12-07,Yes
SN2306977,2023-12-06,04:06,Wednesday,49,December,12,Q4,2023,CUST10296,PRD1075,Kore Pvc 30kg Weight Set,Sports,Fitness Equipment,Kore,1,3499,3499,10,349.9,,3149.1,5,149.96,3149.1,Cash on Delivery,Delivered,Mobile App,2,2023-12-08,Yes
SN2306978,2023-12-06,01:03,Wednesday,49,December,12,Q4,2023,CUST10723,PRD1029,Peter England Casual Polo T-Shirt,Fashion,Men's Clothing,Peter England,2,1299,2598,0,0,,2598,5,123.71,2598,Credit Card,Delivered,Website,6,2023-12-12,Yes
SN2306979,2023-12-06,05:13,Wednesday,49,December,12,Q4,2023,CUST10555,PRD1026,Levi's 511 Slim Fit Jeans,Fashion,Men's Clothing,Levi's,2,3999,7998,20,1599.6,SAVE20,6398.4,12,685.54,6398.4,Cash on Delivery,Delivered,Mobile App,1,2023-12-07,Yes
SN2306980,2023-12-07,14:16,Thursday,49,December,12,Q4,2023,CUST10313,PRD1044,Wildcraft 35L Hiking Backpack,Fashion,Bags,Wildcraft,2,2499,4998,0,0,,4998,5,238,4998,Cash on Delivery,Returned,Social Commerce,3,2023-12-10,No
SN2306981,2023-12-07,03:29,Thursday,49,December,12,Q4,2023,CUST10497,PRD1073,Wild Stone Gold EDT 50ml,Beauty,Fragrances,Wild Stone,5,599,2995,5,149.75,,2845.25,28,622.4,2845.25,EMI,Delivered,Mobile App,1,2023-12-08,No
SN2306982,2023-12-07,03:46,Thursday,49,December,12,Q4,2023,CUST10039,PRD1019,Noise Buds VS104 TWS,Electronics,Earphones,Noise,1,1299,1299,20,259.8,BIGSALE,1039.2,28,227.33,1039.2,UPI,Delivered,Mobile App,7,2023-12-14,Yes
SN2306983,2023-12-07,07:00,Thursday,49,December,12,Q4,2023,CUST10204,PRD1070,Maybelline Fit Me Matte Foundation,Beauty,Makeup,Maybelline,2,699,1398,20,279.6,SAVE20,1118.4,18,170.6,1118.4,Credit Card,Delivered,Mobile App,1,2023-12-08,Yes
SN2306984,2023-12-07,21:02,Thursday,49,December,12,Q4,2023,CUST10583,PRD1011,Acer Aspire Lite AMD Ryzen 5,Electronics,Laptops,Acer,1,44999,44999,15,6749.85,,38249.15,5,1821.39,38249.15,UPI,Delivered,Mobile App,4,2023-12-11,No
SN2306985,2023-12-07,02:02,Thursday,49,December,12,Q4,2023,CUST10422,PRD1037,Nike Air Max 270 Running Shoes,Fashion,Footwear,Nike,1,9999,9999,0,0,,9999,28,2187.28,9999,Credit Card,Delivered,Website,5,2023-12-12,Yes
SN2306986,2023-12-07,20:03,Thursday,49,December,12,Q4,2023,CUST10208,PRD1056,Bombay Dyeing Microfibre Comforter,Home & Kitchen,Bedding,Bombay Dyeing,3,3999,11997,15,1799.55,,10197.45,12,1092.58,10197.45,Cash on Delivery,Delivered,Website,3,2023-12-10,No
SN2306987,2023-12-07,09:58,Thursday,49,December,12,Q4,2023,CUST10715,PRD1003,OnePlus Nord CE 3 Lite,Electronics,Smartphones,OnePlus,1,19999,19999,0,0,,19999,28,4374.78,19999,UPI,Returned,Mobile App,5,2023-12-12,No
SN2306988,2023-12-07,23:09,Thursday,49,December,12,Q4,2023,CUST10205,PRD1012,Samsung Galaxy Tab A8 LTE,Electronics,Tablets,Samsung,1,24999,24999,0,0,,24999,28,5468.53,24999,Credit Card,Delivered,Mobile App,6,2023-12-13,No
SN2306989,2023-12-07,04:40,Thursday,49,December,12,Q4,2023,CUST10136,PRD1068,TRESemmé Keratin Smooth Shampoo 580ml,Beauty,Haircare,TRESemmé,1,699,699,0,0,,699,18,106.63,699,Cash on Delivery,Delivered,Website,4,2023-12-11,Yes
SN2306990,2023-12-07,03:58,Thursday,49,December,12,Q4,2023,CUST10769,PRD1045,American Tourister Trolley Bag 68cm,Fashion,Bags,American Tourister,3,6999,20997,10,2099.7,,18897.3,12,2024.71,18897.3,Debit Card,Delivered,Mobile App,4,2023-12-11,Yes
SN2306991,2023-12-07,12:14,Thursday,49,December,12,Q4,2023,CUST10162,PRD1009,Lenovo IdeaPad Slim 3 15,Electronics,Laptops,Lenovo,3,49999,149997,0,0,,149997,12,16071.11,149997,UPI,Delivered,Mobile App,9,2023-12-16,No
SN2306992,2023-12-07,06:44,Thursday,49,December,12,Q4,2023,CUST10696,PRD1086,Arihant CAT 2024 Solved Papers,Books,Educational,Arihant,1,649,649,0,0,,649,5,30.9,649,UPI,Delivered,Website,1,2023-12-08,Yes
SN2306993,2023-12-07,08:14,Thursday,49,December,12,Q4,2023,CUST10138,PRD1041,Skechers GOwalk 6 Slip-On,Fashion,Footwear,Skechers,1,4999,4999,20,999.8,DIWALI30,3999.2,18,610.05,3999.2,UPI,Delivered,Website,3,2023-12-10,Yes
SN2306994,2023-12-07,22:03,Thursday,49,December,12,Q4,2023,CUST10331,PRD1036,H&M Ribbed Jersey Dress,Fashion,Women's Clothing,H&M,2,1799,3598,5,179.9,,3418.1,28,747.71,3418.1,UPI,Cancelled,Website,0,,Yes
SN2306995,2023-12-07,23:15,Thursday,49,December,12,Q4,2023,CUST10064,PRD1028,Van Heusen Slim Fit Chinos,Fashion,Men's Clothing,Van Heusen,3,2499,7497,10,749.7,,6747.3,5,321.3,6747.3,Cash on Delivery,Delivered,Mobile App,4,2023-12-11,Yes
SN2306996,2023-12-07,23:02,Thursday,49,December,12,Q4,2023,CUST10036,PRD1002,Apple iPhone 14 128GB,Electronics,Smartphones,Apple,3,79999,239997,0,0,,239997,12,25713.96,239997,UPI,Delivered,Mobile App,6,2023-12-13,Yes
SN2306997,2023-12-07,04:16,Thursday,49,December,12,Q4,2023,CUST10089,PRD1074,Cosco Treadmill CTM-101,Sports,Fitness Equipment,Cosco,1,29999,29999,0,0,,29999,28,6562.28,29999,UPI,Delivered,Website,3,2023-12-10,Yes
SN2306998,2023-12-07,02:26,Thursday,49,December,12,Q4,2023,CUST10085,PRD1087,Amar Chitra Katha Mahabharata Box Set,Books,Comics,Amar Chitra Katha,4,1299,5196,10,519.6,,4676.4,12,501.04,4676.4,UPI,Delivered,Website,2,2023-12-09,No
SN2306999,2023-12-07,19:19,Thursday,49,December,12,Q4,2023,CUST10684,PRD1026,Levi's 511 Slim Fit Jeans,Fashion,Men's Clothing,Levi's,1,3999,3999,20,799.8,DIWALI30,3199.2,12,342.77,3199.2,UPI,Delivered,Social Commerce,1,2023-12-08,Yes
SN2307000,2023-12-07,13:56,Thursday,49,December,12,Q4,2023,CUST10555,PRD1087,Amar Chitra Katha Mahabharata Box Set,Books,Comics,Amar Chitra Katha,1,1299,1299,0,0,,1299,12,139.18,1299,Cash on Delivery,Delivered,Mobile App,3,2023-12-10,Yes
SN2307001,2023-12-08,14:27,Friday,49,December,12,Q4,2023,CUST10459,PRD1034,Aurelia Embroidered Salwar Suit,Fashion,Women's Clothing,Aurelia,5,2899,14495,5,724.75,,13770.25,12,1475.38,13770.25,Cash on Delivery,Delivered,Mobile App,3,2023-12-11,Yes
SN2307002,2023-12-08,09:22,Friday,49,December,12,Q4,2023,CUST10563,PRD1010,Asus VivoBook 16X OLED,Electronics,Laptops,Asus,1,64999,64999,15,9749.85,,55249.15,18,8427.84,55249.15,Cash on Delivery,Cancelled,Mobile App,0,,Yes
SN2307003,2023-12-08,03:51,Friday,49,December,12,Q4,2023,CUST10287,PRD1077,Nike Dri-FIT Training Shorts,Sports,Sportswear,Nike,1,1999,1999,20,399.8,SAVE20,1599.2,12,171.34,1599.2,EMI,Delivered,Mobile App,3,2023-12-11,Yes
SN2307004,2023-12-08,14:10,Friday,49,December,12,Q4,2023,CUST10794,PRD1025,Sony Alpha ZV-E10L Mirrorless,Electronics,Cameras,Sony,1,79999,79999,5,3999.95,,75999.05,12,8142.76,75999.05,Cash on Delivery,Delivered,Mobile App,9,2023-12-17,Yes
SN2307005,2023-12-08,19:11,Friday,49,December,12,Q4,2023,CUST10162,PRD1081,Atomic Habits – James Clear,Books,Fiction,Penguin,2,450,900,5,45,,855,12,91.61,855,EMI,Cancelled,Mobile App,0,,Yes
SN2307006,2023-12-08,17:14,Friday,49,December,12,Q4,2023,CUST10740,PRD1046,Lavie Women Tote Handbag,Fashion,Bags,Lavie,2,1799,3598,0,0,,3598,12,385.5,3598,UPI,Delivered,Social Commerce,3,2023-12-11,No
SN2307007,2023-12-08,05:30,Friday,49,December,12,Q4,2023,CUST10466,PRD1012,Samsung Galaxy Tab A8 LTE,Electronics,Tablets,Samsung,4,24999,99996,0,0,,99996,28,21874.12,99996,Debit Card,Delivered,Website,9,2023-12-17,Yes
SN2307008,2023-12-08,20:02,Friday,49,December,12,Q4,2023,CUST10530,PRD1010,Asus VivoBook 16X OLED,Electronics,Laptops,Asus,2,64999,129998,10,12999.8,,116998.2,18,17847.18,116998.2,Debit Card,Delivered,Mobile App,4,2023-12-12,No
SN2307009,2023-12-08,11:41,Friday,49,December,12,Q4,2023,CUST10219,PRD1045,American Tourister Trolley Bag 68cm,Fashion,Bags,American Tourister,1,6999,6999,15,1049.85,,5949.15,12,637.41,5949.15,Cash on Delivery,Delivered,Website,1,2023-12-09,No
SN2307010,2023-12-08,11:45,Friday,49,December,12,Q4,2023,CUST10166,PRD1087,Amar Chitra Katha Mahabharata Box Set,Books,Comics,Amar Chitra Katha,1,1299,1299,10,129.9,,1169.1,12,125.26,1169.1,UPI,Delivered,Mobile App,4,2023-12-12,Yes
SN2307011,2023-12-08,14:43,Friday,49,December,12,Q4,2023,CUST10652,PRD1027,Allen Solly Formal Shirt,Fashion,Men's Clothing,Allen Solly,1,1799,1799,5,89.95,,1709.05,5,81.38,1709.05,Cash on Delivery,Delivered,Mobile App,1,2023-12-09,Yes
SN2307012,2023-12-08,06:02,Friday,49,December,12,Q4,2023,CUST10395,PRD1028,Van Heusen Slim Fit Chinos,Fashion,Men's Clothing,Van Heusen,1,2499,2499,5,124.95,,2374.05,5,113.05,2374.05,EMI,Delivered,Website,1,2023-12-09,Yes
SN2307013,2023-12-08,23:46,Friday,49,December,12,Q4,2023,CUST10748,PRD1079,Decathlon Quechua 10L Hiking Daypack,Sports,Outdoor Gear,Decathlon,5,1499,7495,0,0,,7495,12,803.04,7495,Net Banking,Delivered,Mobile App,2,2023-12-10,No
SN2307014,2023-12-08,01:19,Friday,49,December,12,Q4,2023,CUST10512,PRD1027,Allen Solly Formal Shirt,Fashion,Men's Clothing,Allen Solly,1,1799,1799,5,89.95,,1709.05,5,81.38,1709.05,UPI,Delivered,Mobile App,1,2023-12-09,Yes
SN2307015,2023-12-08,11:36,Friday,49,December,12,Q4,2023,CUST10408,PRD1007,HP Pavilion 15 Core i5 8GB,Electronics,Laptops,HP,1,58999,58999,15,8849.85,,50149.15,18,7649.87,50149.15,Credit Card,Delivered,Mobile App,4,2023-12-12,Yes
SN2307016,2023-12-08,07:13,Friday,49,December,12,Q4,2023,CUST10581,PRD1065,Cetaphil Moisturising Cream 250g,Beauty,Skincare,Cetaphil,1,699,699,0,0,,699,28,152.91,699,Cash on Delivery,Delivered,Mobile App,5,2023-12-13,No
SN2307017,2023-12-08,02:14,Friday,49,December,12,Q4,2023,CUST10255,PRD1046,Lavie Women Tote Handbag,Fashion,Bags,Lavie,1,1799,1799,30,539.7,FLASH40,1259.3,12,134.92,1259.3,EMI,Delivered,Website,2,2023-12-10,Yes
SN2307018,2023-12-08,11:53,Friday,49,December,12,Q4,2023,CUST10688,PRD1061,Mamaearth Vitamin C Face Wash 100ml,Beauty,Skincare,Mamaearth,1,399,399,20,79.8,SAVE20,319.2,5,15.2,319.2,Debit Card,Delivered,Mobile App,2,2023-12-10,Yes
SN2307019,2023-12-08,14:43,Friday,49,December,12,Q4,2023,CUST10502,PRD1022,Samsung Galaxy Watch 6,Electronics,Smartwatches,Samsung,1,29999,29999,25,7499.75,NEWUSER25,22499.25,12,2410.63,22499.25,Cash on Delivery,Delivered,Mobile App,6,2023-12-14,No
SN2307020,2023-12-08,22:09,Friday,49,December,12,Q4,2023,CUST10164,PRD1073,Wild Stone Gold EDT 50ml,Beauty,Fragrances,Wild Stone,3,599,1797,10,179.7,,1617.3,28,353.78,1617.3,EMI,Delivered,Social Commerce,3,2023-12-11,No
SN2307021,2023-12-08,13:56,Friday,49,December,12,Q4,2023,CUST10684,PRD1043,Titan Raga Women's Watch,Fashion,Accessories,Titan,1,5999,5999,20,1199.8,DIWALI30,4799.2,5,228.53,4799.2,Cash on Delivery,Delivered,Website,3,2023-12-11,No
SN2307022,2023-12-09,21:19,Saturday,49,December,12,Q4,2023,CUST10032,PRD1039,Adidas Ultraboost 22 Shoes,Fashion,Footwear,Adidas,3,13999,41997,15,6299.55,,35697.45,12,3824.73,35697.45,UPI,Cancelled,Mobile App,0,,Yes
SN2307023,2023-12-09,16:42,Saturday,49,December,12,Q4,2023,CUST10224,PRD1039,Adidas Ultraboost 22 Shoes,Fashion,Footwear,Adidas,2,13999,27998,5,1399.9,,26598.1,12,2849.8,26598.1,Credit Card,Delivered,Website,2,2023-12-11,No
SN2307024,2023-12-09,01:18,Saturday,49,December,12,Q4,2023,CUST10449,PRD1066,Mamaearth Onion Hair Oil 150ml,Beauty,Haircare,Mamaearth,3,449,1347,15,202.05,,1144.95,12,122.67,1144.95,UPI,Delivered,Mobile App,2,2023-12-11,No
SN2307025,2023-12-09,15:54,Saturday,49,December,12,Q4,2023,CUST10030,PRD1018,boAt Airdopes 141 TWS,Electronics,Earphones,boAt,1,1299,1299,0,0,,1299,28,284.16,1299,Credit Card,Delivered,Website,5,2023-12-14,No
SN2307026,2023-12-09,09:04,Saturday,49,December,12,Q4,2023,CUST10196,PRD1002,Apple iPhone 14 128GB,Electronics,Smartphones,Apple,3,79999,239997,0,0,,239997,12,25713.96,239997,Wallet,Delivered,Website,4,2023-12-13,Yes
SN2307027,2023-12-09,09:54,Saturday,49,December,12,Q4,2023,CUST10425,PRD1058,Ivyspace Artificial Plant Set of 3,Home & Kitchen,Decor,Ivyspace,2,999,1998,0,0,,1998,12,214.07,1998,UPI,Delivered,Website,4,2023-12-13,Yes
SN2307028,2023-12-09,02:56,Saturday,49,December,12,Q4,2023,CUST10119,PRD1052,Hawkins Futura Non-Stick Wok 25cm,Home & Kitchen,Cookware,Hawkins,1,1799,1799,5,89.95,,1709.05,12,183.11,1709.05,UPI,Delivered,Website,3,2023-12-12,No
SN2307029,2023-12-09,12:01,Saturday,49,December,12,Q4,2023,CUST10720,PRD1019,Noise Buds VS104 TWS,Electronics,Earphones,Noise,1,1299,1299,5,64.95,,1234.05,28,269.95,1234.05,Debit Card,Delivered,Mobile App,10,2023-12-19,Yes
SN2307030,2023-12-09,12:43,Saturday,49,December,12,Q4,2023,CUST10074,PRD1015,boAt Rockerz 450 Bluetooth,Electronics,Earphones,boAt,3,1999,5997,15,899.55,,5097.45,12,546.16,5097.45,EMI,Delivered,Website,5,2023-12-14,No
SN2307031,2023-12-09,22:03,Saturday,49,December,12,Q4,2023,CUST10515,PRD1086,Arihant CAT 2024 Solved Papers,Books,Educational,Arihant,2,649,1298,10,129.8,,1168.2,5,55.63,1168.2,Credit Card,Delivered,Social Commerce,1,2023-12-10,Yes
SN2307032,2023-12-09,22:39,Saturday,49,December,12,Q4,2023,CUST10614,PRD1077,Nike Dri-FIT Training Shorts,Sports,Sportswear,Nike,2,1999,3998,0,0,,3998,12,428.36,3998,UPI,Delivered,Mobile App,1,2023-12-10,No
SN2307033,2023-12-09,13:22,Saturday,49,December,12,Q4,2023,CUST10253,PRD1027,Allen Solly Formal Shirt,Fashion,Men's Clothing,Allen Solly,5,1799,8995,5,449.75,,8545.25,5,406.92,8545.25,UPI,Delivered,Mobile App,4,2023-12-13,Yes
SN2307034,2023-12-09,16:49,Saturday,49,December,12,Q4,2023,CUST10089,PRD1085,Disha UPSC Prelims 20 Years Papers,Books,Educational,Disha,1,599,599,0,0,,599,18,91.37,599,Credit Card,Delivered,Mobile App,2,2023-12-11,No
SN2307035,2023-12-09,19:37,Saturday,49,December,12,Q4,2023,CUST10516,PRD1086,Arihant CAT 2024 Solved Papers,Books,Educational,Arihant,1,649,649,0,0,,649,5,30.9,649,Credit Card,Delivered,Website,5,2023-12-14,No
SN2307036,2023-12-09,19:33,Saturday,49,December,12,Q4,2023,CUST10233,PRD1008,Dell Inspiron 15 Core i7,Electronics,Laptops,Dell,4,74999,299996,10,29999.6,,269996.4,28,59061.71,269996.4,Debit Card,Returned,Mobile App,4,2023-12-13,Yes
